;Month;Day;Hour;Air pressure;Air temperature;RAD radiation;Precipitation;Realtive humidity;UVB radiation;CO;NO2;NOx;O3;PM2.5;PM10;SO2;C6H6;timestamp
102000;8;21;1;996.2;17.4;0.0;71.1;0.7;146.3;0.320918;17.1883;17.7699;0.5824600000000001;50.0191;10.7311;22.4413;0.07282000000000001;5593
102001;8;21;2;995.9;17.1;0.0;73.4;0.6;154.2;0.316236;16.2993;17.1278;0.77608;49.1887;17.8018;25.8201;0.06462000000000001;5594
102002;8;21;3;996.2;17.0;0.0;75.0;0.2;225.1;0.329521;15.8765;16.6859;2.29369;45.4931;19.6771;32.7267;0.0797;5595
102003;8;21;4;996.5;16.3;0.0;80.2;0.6;332.6;0.322393;17.9075;18.8019;0.95611;38.9233;11.6035;29.0784;0.07452;5596
102004;8;21;5;996.8;15.6;0.0;91.2;0.6;342.1;0.317301;12.8003;13.7945;1.10458;41.0031;16.1519;27.7731;0.06552000000000001;5597
102005;8;21;6;996.9;15.6;0.0;97.2;0.7;315.4;0.30835300000000004;12.3675;13.2889;1.12473;41.7951;14.3543;25.663;0.05476;5598
102006;8;21;7;997.4;15.1;1.6;98.6;0.8;312.6;0.304126;12.6967;13.9077;0.82245;40.8795;11.1301;20.439;0.03576;5599
102007;8;21;8;997.6;14.5;3.4;98.6;0.5;326.5;0.292356;10.0847;11.48;0.22133000000000005;35.0116;12.6849;20.422;0.0168;5600
102008;8;21;9;997.8;14.4;2.6;98.6;0.6;334.0;0.282779;10.2419;12.1577;0.1239;34.9921;10.0705;17.4598;0.01081;5601
102009;8;21;10;998.1;13.7;2.8;98.6;0.6;4.4;0.256968;7.549739999999999;8.35491;0.06162;51.4476;6.69387;7.56274;0.004079999999999999;5602
102010;8;21;11;998.3;13.4;4.8;98.6;0.6;359.0;0.25077;8.60294;9.68481;0.13797;55.2359;5.1728;8.436960000000001;0.0016300000000000002;5603
102011;8;21;12;998.6;13.0;1.9;98.6;0.9;343.8;0.234439;5.94791;6.9065699999999985;0.12466;59.8195;4.14657;8.508239999999999;0.0008300000000000001;5604
102012;8;21;13;999.0;13.2;0.6;98.6;0.9;339.1;0.242787;7.2725;8.66667;0.20557;56.7284;2.54128;7.81763;0.00125;5605
102013;8;21;14;999.5;13.2;0.4;98.6;0.9;326.2;0.244973;8.101569999999999;9.63064;0.0;61.1466;1.11771;6.53487;0.00269;5606
102014;8;21;15;999.5;13.5;0.2;98.6;0.7;332.5;0.243628;7.303839999999999;8.47919;0.19885;57.9675;1.47665;7.43355;0.00207;5607
102015;8;21;16;999.6;13.8;0.1;98.6;0.8;323.2;0.256402;9.84308;11.1926;0.21584;48.9822;4.44962;8.723139999999999;0.0016600000000000002;5608
102016;8;21;17;999.7;13.8;0.2;98.6;0.7;314.1;0.272821;16.1283;18.4211;0.32308000000000003;38.5101;7.59275;13.44;0.00578;5609
102017;8;21;18;1000.1;14.5;0.0;98.6;1.0;314.7;0.276511;14.1238;16.406;0.91947;39.4063;9.02872;15.0307;0.0076799999999999985;5610
102018;8;21;19;1000.4;14.2;0.0;98.6;0.5;305.1;0.29554400000000003;16.5908;18.377;0.72412;31.4864;6.3045300000000015;14.565;0.00869;5611
102019;8;21;20;1000.9;12.9;0.1;98.6;0.3;331.6;0.380133;31.2368;44.2023;0.14648;9.70541;8.019680000000001;16.6976;0.04092;5612
102020;8;21;21;1001.3;12.2;0.0;98.6;0.0;55.6;0.39846;38.3802;46.6914;0.1764;0.66851;10.8396;22.3851;0.05484;5613
102021;8;21;22;1001.8;12.2;0.1;98.6;0.3;288.5;0.47827;44.0987;74.0603;0.44925;;13.3324;23.3454;0.16583;5614
102022;8;21;23;1001.9;11.9;0.0;98.6;0.3;306.6;0.4230640000000001;43.2537;66.8329;0.29723;;13.169;18.7687;0.16625;5615
102023;8;22;0;1001.9;11.4;0.1;98.6;0.4;293.7;0.406659;38.0658;62.8432;0.38411;;9.90702;15.4658;0.17667;5616
102024;8;22;1;1002.0;11.5;0.0;98.6;0.5;275.7;0.310431;27.7596;29.9239;0.22228;9.42178;8.53272;16.4722;0.07842;5617
102025;8;22;2;1002.3;11.7;0.0;98.6;0.7;291.5;0.25466;14.5397;15.2461;1.02576;26.7424;8.46299;18.5264;0.03092;5618
102026;8;22;3;1002.6;11.5;0.0;98.6;0.9;313.5;0.212296;9.42669;9.70871;1.59358;37.7621;10.1331;15.3482;0.00617;5619
102027;8;22;4;1002.9;11.1;0.0;98.6;0.9;330.3;0.197624;8.41227;8.83185;1.314;36.7443;6.8056800000000015;12.3759;0.00259;5620
102028;8;22;5;1003.5;11.0;0.0;98.6;0.9;328.7;0.200214;11.7322;13.452;0.87439;32.2461;4.42093;13.4339;0.00196;5621
102029;8;22;6;1004.3;11.0;0.0;98.6;0.8;334.8;0.21945;17.6616;22.9334;0.8965700000000001;24.8501;4.45484;15.4967;0.0035;5622
102030;8;22;7;1004.8;11.5;0.0;98.6;1.2;327.2;0.235144;18.1242;23.4677;1.08541;24.9781;4.69916;16.8476;0.00614;5623
102031;8;22;8;1005.3;12.2;0.0;98.6;1.2;327.3;0.238159;16.5006;23.5829;1.21289;25.5824;8.42452;13.3579;0.00912;5624
102032;8;22;9;1005.6;12.9;0.1;97.3;1.4;326.0;0.221343;12.3361;18.4635;1.29684;29.8243;7.11366;17.2285;0.00574;5625
102033;8;22;10;1006.2;14.0;0.1;89.1;1.4;321.9;0.240026;11.7498;17.4661;1.5410700000000002;33.204;6.687939999999998;14.2108;0.01163;5626
102034;8;22;11;1006.3;15.3;0.0;81.4;1.1;324.9;0.244504;11.3321;16.3154;1.25289;38.6285;6.605569999999998;16.5214;0.01529;5627
102035;8;22;12;1006.2;16.8;0.2;74.2;0.8;331.4;0.241957;10.9165;14.8286;1.16465;46.6591;4.46686;15.489;0.01193;5628
102036;8;22;13;1006.2;18.2;0.0;65.0;1.1;332.9;0.22515900000000005;8.79839;11.6271;0.71004;60.4048;2.67205;12.9738;0.0034700000000000004;5629
102037;8;22;14;1006.4;19.7;0.0;58.7;0.9;330.8;0.217012;7.21939;9.14945;0.62312;66.6693;4.7011;11.3429;0.00629;5630
102038;8;22;15;1006.4;20.1;0.0;54.4;1.1;339.2;0.223138;8.70969;10.8883;0.4803;70.5901;5.96473;10.4993;0.00884;5631
102039;8;22;16;1006.4;20.0;0.0;55.6;1.0;336.4;0.229972;10.1527;12.5385;0.4471;70.4151;6.906339999999998;12.5209;0.00999;5632
102040;8;22;17;1006.8;19.2;0.0;58.0;0.9;335.7;0.233381;12.5114;14.6751;0.39913;66.965;8.19717;14.7424;0.02621;5633
102041;8;22;18;1007.0;18.3;0.0;62.6;0.5;18.9;0.244929;16.499000000000002;18.1544;0.329;58.4168;7.02077;15.6658;0.00462;5634
102042;8;22;19;1007.3;16.9;0.0;67.2;0.4;10.8;0.266593;25.7493;26.8843;0.36914;44.3072;8.68538;19.2389;0.01138;5635
102043;8;22;20;1007.6;14.3;0.0;80.2;0.1;340.3;0.358786;49.3689;56.1438;0.51062;17.9551;10.4845;24.7033;0.05441;5636
102044;8;22;21;1007.9;13.1;0.0;92.1;0.2;310.1;0.508039;58.9958;97.6464;0.80975;6.00584;12.3;28.9047;0.09161;5637
102045;8;22;22;1008.3;12.8;0.0;98.6;0.5;285.8;0.539331;58.453;102.094;0.89179;;14.1544;30.9882;0.28841999999999995;5638
102046;8;22;23;1008.6;12.4;0.0;98.6;0.4;300.3;0.51962;59.6124;127.594;1.1028;;16.7198;31.7264;0.36644;5639
102047;8;23;0;1008.5;11.7;0.1;98.6;0.4;321.1;0.413819;51.2586;88.9468;0.73465;;14.0133;20.8003;0.28349;5640
102048;8;23;1;1008.2;11.0;0.1;98.6;0.6;275.4;0.315496;49.6605;71.9167;0.73375;;13.4322;23.814;0.1654;5641
102049;8;23;2;1008.1;11.0;0.0;98.6;0.7;280.3;0.269535;46.5154;59.8717;0.83419;;13.4353;26.1515;0.11632;5642
102050;8;23;3;1007.9;10.6;0.0;98.6;0.6;275.0;0.236509;41.0767;48.048;0.58816;1.3139;14.0223;27.5484;0.10208;5643
102051;8;23;4;1007.8;9.6;0.1;98.6;0.3;326.1;0.227024;33.1764;38.1338;0.51779;2.69356;13.9312;27.2149;0.07894;5644
102052;8;23;5;1008.0;9.9;0.0;98.6;0.6;282.4;0.229249;34.3172;42.9318;0.52493;3.87352;14.1275;26.2359;0.07514;5645
102053;8;23;6;1008.4;10.4;0.0;98.6;0.8;276.0;0.282643;43.8321;74.9616;1.0447799999999998;3.34784;12.771;28.8319;0.09938;5646
102054;8;23;7;1008.6;12.3;0.0;94.7;0.8;274.9;0.34822;49.4762;93.1123;1.71277;8.79786;13.6537;27.2505;0.14962;5647
102055;8;23;8;1008.8;14.4;0.1;80.4;0.9;282.0;0.279215;34.5795;58.5429;2.14148;21.2711;11.525;28.8376;0.09303;5648
102056;8;23;9;1008.9;16.1;0.1;75.0;0.8;319.7;0.242016;24.1437;33.4991;2.44632;26.1737;10.2025;22.7191;0.03286;5649
102057;8;23;10;1008.8;16.8;0.0;74.7;1.0;320.7;0.240735;21.9543;32.1921;3.35558;29.0116;8.8528;29.599;0.0303;5650
102058;8;23;11;1008.6;17.7;0.0;70.4;1.1;313.2;0.222749;17.5718;23.8649;5.42376;37.6884;8.50516;30.4529;0.0254;5651
102059;8;23;12;1008.3;18.6;0.0;70.8;1.3;316.2;0.223247;12.3021;16.4713;2.73282;45.1647;8.97839;21.0832;0.0213;5652
102060;8;23;13;1008.2;19.2;0.0;69.2;1.2;325.1;0.23746;10.345999999999998;13.425999999999998;2.10187;52.7487;8.20846;19.4938;0.0184;5653
102061;8;23;14;1007.9;20.5;0.0;62.8;1.2;315.1;0.224741;9.21956;11.7785;0.98549;61.8119;7.8283;17.7969;0.04531;5654
102062;8;23;15;1007.6;21.7;0.0;57.5;0.9;317.7;0.223533;11.4072;13.3256;0.93908;69.5709;12.2013;25.8288;0.01218;5655
102063;8;23;16;1007.4;21.3;0.0;57.3;0.9;326.5;0.227108;11.5421;13.1052;0.70489;72.8615;9.41043;20.364;0.0061600000000000005;5656
102064;8;23;17;1007.4;20.3;0.0;59.1;0.7;325.2;0.23939;18.2107;19.2783;0.40126;66.2372;10.6627;22.8441;0.02599;5657
102065;8;23;18;1007.4;19.6;0.0;62.7;0.5;336.6;0.297318;35.3577;37.0397;0.5602199999999999;47.2254;17.8479;24.9743;0.03705;5658
102066;8;23;19;1007.6;18.7;0.0;67.7;0.6;352.9;0.247795;18.9208;20.1047;0.80684;66.5637;15.6375;29.2392;0.03441;5659
102067;8;23;20;1007.9;17.5;0.0;76.6;0.3;6.7;0.280538;24.0795;24.6106;0.8113100000000001;53.7072;16.0499;26.3081;0.01365;5660
102068;8;23;21;1008.1;16.1;0.0;81.7;0.2;356.5;0.292191;33.511;34.8818;0.7729;37.4363;13.1674;26.5259;0.02879;5661
102069;8;23;22;1008.1;14.9;0.0;92.2;0.1;9.4;0.350489;41.7496;43.4906;0.58322;17.8255;12.8057;24.1007;0.07874;5662
102070;8;23;23;1008.2;13.9;0.0;98.5;0.3;348.3;0.367277;47.1505;60.3815;0.61263;8.35816;12.2652;28.6766;0.10126;5663
102071;8;24;0;1008.1;13.6;0.0;98.6;0.4;340.4;0.323644;38.8216;41.7533;0.43084;9.34931;15.0638;27.041;0.11547;5664
102072;8;24;1;1008.2;12.7;0.0;98.6;0.4;350.3;0.274378;24.9957;26.2862;0.42109;17.0878;11.8439;20.3853;0.06214;5665
102073;8;24;2;1008.3;12.5;0.0;98.6;0.3;344.4;0.250433;17.9792;18.8015;0.32974000000000003;17.652;11.7665;22.3683;0.06631000000000001;5666
102074;8;24;3;1008.3;12.1;0.0;98.6;0.4;335.3;0.257073;17.609;18.4758;0.24215;14.1132;12.8795;22.3306;0.12505;5667
102075;8;24;4;1008.1;11.6;0.0;98.6;0.3;330.9;0.241822;18.9022;20.6246;0.20644;8.382819999999999;14.9957;16.238;0.13634000000000002;5668
102076;8;24;5;1008.0;11.3;0.1;98.6;0.2;307.4;0.273636;26.1131;38.6351;0.29531;;15.7298;24.0334;0.12897999999999998;5669
102077;8;24;6;1008.5;11.5;0.0;98.6;0.5;314.3;0.335393;30.5309;72.8201;0.60252;;18.5105;27.5419;0.22051;5670
102078;8;24;7;1009.0;12.0;0.0;98.6;0.4;341.0;0.369174;30.6701;78.0085;0.60078;0.72449;9.53317;22.9053;0.12268;5671
102079;8;24;8;1009.1;12.8;0.0;98.6;0.4;346.8;0.307824;23.8272;48.4373;0.33003000000000005;6.57045;11.114;22.6372;0.08057;5672
102080;8;24;9;1009.0;14.2;0.0;98.6;0.5;343.0;0.286408;18.3196;35.0921;0.38134;13.4057;11.0707;18.0647;0.04801;5673
102081;8;24;10;1009.0;16.9;0.0;97.9;0.5;356.0;0.271131;14.5418;23.2956;0.5444399999999999;26.4285;12.344;16.1621;0.03603;5674
102082;8;24;11;1008.9;19.4;0.0;78.9;0.6;333.3;0.229862;9.8638;13.8232;0.47553;45.7965;10.8886;14.0575;0.03155;5675
102083;8;24;12;1008.8;19.4;0.0;70.9;0.4;11.0;0.211408;9.75067;12.0169;0.26138;47.6826;6.8803800000000015;15.216;0.0347;5676
102084;8;24;13;1008.6;22.3;0.0;57.9;0.5;24.5;0.198753;8.629489999999999;11.2266;0.45537;58.0055;5.54411;15.654000000000002;0.00396;5677
102085;8;24;14;1008.3;23.5;0.0;51.4;0.6;10.1;0.195288;7.91374;10.0582;0.33907;66.65899999999999;9.34453;13.4062;0.00159;5678
102086;8;24;15;1008.0;24.0;0.0;47.7;0.4;24.4;0.187993;7.511430000000002;8.869110000000003;0.16480999999999998;69.5536;5.14042;13.4319;0.00209;5679
102087;8;24;16;1007.6;23.5;0.0;48.2;0.4;45.0;0.188882;6.45247;7.601260000000001;0.24636;70.1383;2.89765;14.9905;0.00113;5680
102088;8;24;17;1007.3;23.5;0.0;48.5;0.3;63.8;0.190146;6.46681;7.18965;0.12;67.7413;3.72412;12.2457;0.00214;5681
102089;8;24;18;1007.2;22.0;0.0;52.1;0.3;25.5;0.20981;9.16963;9.64604;0.08767;61.5561;5.77294;14.4607;0.0027;5682
102090;8;24;19;1007.0;18.9;0.0;59.7;0.1;43.6;;;;;55.4528;7.81487;12.9717;0.00607;5683
102091;8;24;20;1007.2;16.3;0.0;68.2;0.1;70.4;0.25264699999999995;27.2922;27.604;0.2298;;10.6584;12.2886;0.02053;5684
102092;8;24;21;1007.3;14.9;0.1;75.8;0.2;28.9;0.310167;35.4671;36.0832;0.3591;32.4445;11.1934;14.8297;0.04598;5685
102093;8;24;22;1007.4;13.8;0.0;84.3;0.3;26.9;0.412002;57.1221;62.1804;0.43765;7.281560000000002;13.8534;22.7633;0.16129000000000002;5686
102094;8;24;23;1007.4;12.9;0.0;95.4;0.2;69.4;0.370702;49.379;56.0365;0.34028;6.7744;17.0535;24.12;0.213;5687
102095;8;25;0;1007.4;12.6;0.1;97.4;0.5;110.9;0.273758;31.4173;32.4913;0.53395;26.9125;14.2779;20.8627;0.14351;5688
102096;8;25;1;1007.5;12.5;0.0;92.2;0.6;108.9;0.219948;16.1139;16.5468;0.39734;38.2696;10.8987;19.4692;0.03947;5689
102097;8;25;2;1007.5;11.8;0.0;96.0;0.4;107.7;0.219274;13.9252;14.315;0.44272;36.4725;14.7299;20.364;0.04277;5690
102098;8;25;3;1007.2;10.8;0.1;98.5;0.4;108.9;0.203522;13.2337;13.7324;0.26563000000000003;33.7734;12.2839;19.5629;0.053479999999999986;5691
102099;8;25;4;1007.0;10.3;0.0;98.6;0.3;94.6;0.196676;12.5788;13.0393;0.10312;28.1388;11.6482;17.9621;0.05437;5692
102100;8;25;5;1006.8;9.9;0.0;98.6;0.4;104.4;0.199278;17.6458;18.4766;0.20922;22.5885;15.8981;20.7461;0.04779;5693
102101;8;25;6;1006.9;9.9;0.0;98.6;0.5;110.4;0.24891;25.2438;28.5881;0.12022;15.2573;16.7691;28.6677;0.08115;5694
102102;8;25;7;1007.0;11.4;0.1;98.5;0.7;127.6;0.277356;29.8559;40.1504;0.66973;20.5598;11.0154;30.5994;0.11093;5695
102103;8;25;8;1007.2;14.1;0.1;85.9;0.9;139.4;0.274541;18.4351;23.8744;1.23315;40.4274;9.02687;23.1868;0.10139;5696
102104;8;25;9;1007.3;17.4;0.0;70.1;1.0;139.5;0.24855500000000005;10.917;13.4764;3.48305;58.3459;6.18061;14.7316;0.05761;5697
102105;8;25;10;1007.1;20.2;0.0;58.1;1.1;149.2;0.228712;9.23337;11.1151;7.34808;74.0272;5.0830199999999985;18.9379;0.02245;5698
102106;8;25;11;1006.9;21.2;0.0;52.8;1.0;157.5;0.220361;10.285;12.3361;7.67277;82.09299999999998;10.1123;27.0001;0.00959;5699
102107;8;25;12;1006.7;22.1;0.0;50.8;0.6;153.4;0.221536;9.4883;11.1884;5.5086;88.87700000000002;7.56878;19.5951;0.0098;5700
102108;8;25;13;1006.2;23.4;0.0;47.8;0.7;162.9;0.226086;7.3479199999999985;8.28215;3.52845;98.3499;7.19638;18.4216;0.01129;5701
102109;8;25;14;1005.8;24.3;0.0;44.7;0.9;156.5;0.219567;6.46522;7.208769999999999;2.23581;100.036;13.6363;16.9834;0.00872;5702
102110;8;25;15;1005.5;25.3;0.0;41.5;0.8;144.1;0.204045;5.3217300000000005;5.75512;1.61483;97.3689;7.20032;14.2171;0.005;5703
102111;8;25;16;1005.2;25.5;0.0;39.4;0.9;127.3;0.202119;6.01112;6.45141;0.8724799999999999;94.6258;2.80987;14.0164;0.0029100000000000003;5704
102112;8;25;17;1004.7;25.3;0.0;39.1;0.8;126.1;0.199023;6.33616;6.590560000000001;0.44003;95.0702;3.47789;17.7038;0.00297;5705
102113;8;25;18;1004.4;24.1;0.0;40.9;0.9;129.6;0.202627;7.794060000000001;7.97463;0.44444;94.5695;7.05852;20.7844;0.00334;5706
102114;8;25;19;1004.2;21.0;0.0;48.2;0.8;126.1;0.236355;15.7251;16.0194;0.42872;83.1316;9.40524;18.341;0.00893;5707
102115;8;25;20;1004.5;19.2;0.0;53.6;0.8;129.6;0.255189;17.8416;17.9648;0.72616;79.5023;13.49;23.8882;0.02511;5708
102116;8;25;21;1004.5;18.1;0.0;57.4;0.9;134.3;0.25813600000000003;17.1698;17.4704;0.69816;74.3396;12.3769;24.6259;0.0261;5709
102117;8;25;22;1004.5;17.0;0.0;62.0;0.7;127.8;0.251094;14.2746;14.6007;0.8845200000000001;68.1532;9.56742;22.9733;0.031160000000000007;5710
102118;8;25;23;1004.5;16.1;0.0;66.1;0.7;131.0;0.247016;13.9441;14.3815;2.1835400000000003;62.6969;9.42347;22.5546;0.02555;5711
102119;8;26;0;1004.2;15.5;0.0;68.3;0.6;134.6;0.238951;10.4324;10.5831;2.70035;61.7655;10.5003;21.6486;0.01762;5712
102120;8;26;1;1004.0;14.2;0.0;74.1;0.5;116.6;0.236915;9.15211;9.49786;2.3475;55.6208;11.089;20.2186;0.01944;5713
102121;8;26;2;1003.7;13.4;0.1;78.1;0.8;129.2;0.23165300000000005;9.73845;9.96683;2.81999;54.0443;14.1376;18.1904;0.02396;5714
102122;8;26;3;1003.7;12.8;0.0;81.5;0.6;129.5;0.246555;10.0725;10.4629;2.76051;48.6869;12.4928;19.7389;0.02604;5715
102123;8;26;4;1003.5;12.4;0.0;86.3;0.7;135.0;0.26696;14.4257;14.8337;3.3292;39.1301;19.032;23.7195;0.08866;5716
102124;8;26;5;1003.4;12.0;0.0;90.9;0.8;150.0;0.286991;18.9461;19.4492;4.05551;30.9291;20.2606;23.2383;0.15788;5717
102125;8;26;6;1003.4;11.8;0.0;93.6;1.1;149.7;0.329504;25.6521;29.246;4.2798;22.2666;23.0881;31.8012;0.33532;5718
102126;8;26;7;1003.4;12.5;0.0;92.1;1.2;156.6;0.348693;26.7659;36.7527;3.9657;21.4785;20.4764;32.3585;0.41116;5719
102127;8;26;8;1003.5;14.8;0.0;82.0;0.9;151.7;0.351945;25.837;37.6032;4.0629300000000015;27.89;19.0902;35.1944;0.42464;5720
102128;8;26;9;1003.5;19.0;0.0;62.7;1.2;168.2;0.314109;23.3461;32.274;2.9704200000000003;45.5832;15.8832;34.9439;0.26981;5721
102129;8;26;10;1003.5;22.2;0.0;52.1;1.0;181.9;0.272699;18.1651;23.8171;1.60965;62.8446;11.2673;30.9967;0.07459;5722
102130;8;26;11;1003.3;24.0;0.0;45.8;1.4;168.7;0.244081;12.8014;15.6253;1.44587;83.3189;11.0333;24.9301;0.02286;5723
102131;8;26;12;1003.0;24.7;0.0;42.6;1.5;159.3;0.226179;8.17646;9.40014;1.11307;96.0331;7.93613;19.6605;0.01158;5724
102132;8;26;13;1002.8;25.8;0.0;39.6;1.5;159.9;0.231518;8.285860000000001;9.30878;1.01726;100.886;10.0751;21.2574;0.01005;5725
102133;8;26;14;1002.4;27.2;0.0;36.8;1.2;161.9;0.230965;8.87752;9.99392;1.29368;103.462;8.19011;21.9501;0.00821;5726
102134;8;26;15;1002.1;27.3;0.0;35.1;1.5;174.7;0.228702;8.94869;9.7836;0.98966;106.006;5.52118;24.6666;0.005520000000000001;5727
102135;8;26;16;1001.8;27.7;0.1;33.8;1.1;184.2;0.229681;11.7413;12.7748;0.79046;103.207;5.2427199999999985;23.229;0.00689;5728
102136;8;26;17;1001.5;27.6;0.1;33.5;1.1;184.7;0.229537;12.6224;13.5476;0.94381;104.533;5.14403;18.6655;0.01003;5729
102137;8;26;18;1001.3;26.7;0.0;34.3;1.0;184.6;0.234782;14.7155;15.014;1.0305799999999998;98.8662;5.58667;20.525;0.008329999999999999;5730
102138;8;26;19;1001.3;23.9;0.0;40.0;0.7;177.4;0.279186;25.0823;25.4652;0.8568100000000001;82.0671;8.92023;28.2953;0.02118;5731
102139;8;26;20;1001.6;21.2;0.0;48.6;0.4;149.3;0.35251;41.1197;42.5723;3.05744;53.0864;11.4469;33.7133;0.06373999999999999;5732
102140;8;26;21;1001.7;20.6;0.0;49.3;0.8;195.7;0.332449;40.5789;41.1844;1.0383;58.3398;9.98113;30.7146;0.11051;5733
102141;8;26;22;1001.7;20.2;0.0;49.2;0.9;193.9;0.270961;24.5133;24.5516;0.8564;69.5224;10.2278;26.3968;0.03813;5734
102142;8;26;23;1002.0;19.0;0.0;52.9;0.9;191.4;0.275932;24.0342;24.3181;0.79818;63.5458;10.5623;26.0379;0.04374;5735
102143;8;27;0;1002.1;17.8;0.0;56.3;0.8;195.5;0.260844;19.8646;20.2842;0.90152;61.9962;12.0868;28.9254;0.02961;5736
102144;8;27;1;1002.1;17.0;0.0;59.1;0.8;180.4;0.262522;34.6412;40.5121;0.91558;48.5912;13.6908;25.0219;0.02945;5737
102145;8;27;2;1002.1;15.5;0.0;64.8;0.6;146.3;0.256304;21.851;22.3173;0.86464;48.3127;13.5286;25.532;0.03263;5738
102146;8;27;3;1002.2;13.9;0.0;73.3;0.7;144.2;0.248845;18.343;19.0695;1.66268;42.4662;10.8021;20.4394;0.03289;5739
102147;8;27;4;1002.1;13.3;0.0;77.4;0.7;147.5;0.246752;16.338;16.8113;1.92611;43.3589;15.0754;23.943;0.02538;5740
102148;8;27;5;1002.2;12.8;0.0;80.0;0.6;137.0;0.24959;17.8209;18.4524;1.28156;38.3128;12.8248;25.4689;0.0241;5741
102149;8;27;6;1002.2;12.2;0.0;84.3;0.6;133.7;0.262856;20.1647;21.2115;0.92497;33.9358;14.3039;23.4319;0.0445;5742
102150;8;27;7;1002.4;13.6;0.0;79.8;0.8;148.8;0.282563;20.0648;23.7024;0.8632;37.3698;15.7762;25.0085;0.15532;5743
102151;8;27;8;1002.5;16.7;0.1;67.5;0.7;140.7;0.299242;24.839;31.5082;1.23687;40.8061;12.3003;26.7647;0.05449;5744
102152;8;27;9;1002.6;21.5;0.0;53.2;0.5;158.0;0.28697399999999995;21.5047;26.794;1.35669;59.2988;9.21995;21.4603;0.04887;5745
102153;8;27;10;1002.7;24.8;0.0;42.2;0.4;190.1;0.234515;13.5694;15.5738;0.8279;87.9702;5.50106;19.7795;0.02109;5746
102154;8;27;11;1002.6;26.2;0.0;36.5;0.3;266.3;0.221162;10.2743;11.6563;1.20806;104.471;4.34706;14.9463;0.00824;5747
102155;8;27;12;1002.3;27.0;0.0;34.4;0.2;277.8;0.222459;8.87912;9.52548;0.88713;111.99;4.54767;16.7629;0.00598;5748
102156;8;27;13;1002.2;28.4;0.0;31.0;0.7;158.9;0.215969;7.0914;7.6665899999999985;0.83719;115.547;4.28985;14.806;0.00549;5749
102157;8;27;14;1001.9;29.2;0.0;28.9;0.7;180.0;0.209264;7.1068;7.740939999999998;0.9874;115.843;5.48094;13.0818;0.00344;5750
102158;8;27;15;1001.5;29.7;0.0;29.8;0.6;193.6;0.22655300000000006;9.40014;10.3721;1.09352;114.18;5.45615;16.4049;0.0036;5751
102159;8;27;16;1001.3;29.4;0.2;30.5;0.8;163.8;0.224674;7.74665;8.48333;1.0631700000000002;113.818;3.54198;19.3133;0.00429;5752
102160;8;27;17;1001.0;28.5;0.2;33.5;1.1;148.6;0.237438;5.46963;5.42496;1.16418;117.165;5.4237199999999985;19.1611;0.0040100000000000005;5753
102161;8;27;18;1000.7;26.8;0.1;35.1;0.9;130.5;0.244797;7.29038;7.01138;0.76307;114.639;5.551;22.8305;0.00533;5754
102162;8;27;19;1000.6;23.0;0.0;41.1;0.6;121.4;0.284828;14.1164;13.9581;0.60665;102.113;8.05425;24.6836;0.01824;5755
102163;8;27;20;1000.8;20.2;0.0;49.1;0.4;104.3;0.367636;29.3619;29.4729;0.8022600000000001;73.6973;11.6971;28.1219;0.11848;5756
102164;8;27;21;1000.9;18.2;0.0;59.8;0.2;82.3;0.431447;40.4266;41.0294;0.8592799999999999;47.9608;15.7811;37.1743;0.19334;5757
102165;8;27;22;1000.9;17.1;0.0;65.8;0.3;100.7;0.5031180000000001;45.0712;46.1854;0.95332;40.1872;24.4065;37.3513;0.35546;5758
102166;8;27;23;1000.8;17.0;0.0;64.8;0.3;95.5;0.397285;26.3564;26.8833;0.84793;56.1901;18.7954;30.7418;0.34502;5759
102167;8;28;0;1000.7;16.5;0.0;67.3;0.4;130.9;0.373387;20.2752;20.7808;0.96181;57.525;20.7052;32.0193;0.20659;5760
102168;8;28;1;1000.4;16.0;0.0;72.8;0.3;137.3;0.372761;25.6946;26.4244;0.924;42.1888;18.8419;31.6942;0.18316;5761
102169;8;28;2;1000.1;15.3;0.0;79.3;0.4;129.9;0.376193;25.7483;26.965;0.84244;34.0752;21.8181;29.815;0.189;5762
102170;8;28;3;999.9;14.4;0.0;83.6;0.2;97.0;0.371869;20.9768;22.3433;0.56548;28.9723;25.2305;27.0439;0.18298;5763
102171;8;28;4;999.6;14.0;0.0;92.2;0.4;134.4;0.340559;17.3036;18.3844;0.68228;35.9667;20.0345;30.1848;0.17444;5764
102172;8;28;5;999.4;13.9;0.0;92.9;0.5;138.9;0.320021;17.9494;18.9187;0.6654899999999999;34.6431;19.6941;28.1763;0.08849;5765
102173;8;28;6;999.6;13.5;0.0;96.5;0.4;123.3;0.325579;17.4689;19.1674;0.54956;29.0922;15.497;30.5413;0.0791;5766
102174;8;28;7;999.8;14.6;0.0;94.7;0.5;134.2;0.312218;14.2171;16.1296;0.95285;36.2064;12.9526;26.6174;0.07242;5767
102175;8;28;8;999.8;17.4;0.0;75.5;1.0;161.5;0.294984;10.2732;11.9049;1.19876;56.9512;18.2719;26.7509;0.04095;5768
102176;8;28;9;999.6;21.6;0.0;60.4;1.0;163.0;0.295953;10.3025;12.2708;1.99225;71.7116;12.1368;27.9585;0.02563;5769
102177;8;28;10;999.2;24.2;0.0;49.8;1.4;176.7;0.267825;7.2895;8.18336;3.04657;95.2199;19.4817;32.0398;0.01736;5770
